"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2021",5.836,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2021",18.43,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2021",5.649,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2021",4.902,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2021",24.932,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2021",4.601,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2021",6.876,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2021",10.981,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2021",6.816,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2020",6.65,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2020",19.127,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2020",6.442,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2020",5.552,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2020",16.39,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2020",5.376,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2020",7.85,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2020",21.951,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2020",7.608,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2019",7.336,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2019",15.768,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2019",7.184,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2019",6.093,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2019",17.809,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2019",5.86,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2019",8.642,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2019",13.134,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2019",8.57,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Poland","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2018",7.821,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
